ra,dec,type,subtype,name,SDSS-ID,objID,sp-ID,oids
139.60846,16.30536,Em,,Mrk 704,5194-301-4-0176-0022,1237667782815899904,2439-53795-0127,[Decimal('569202100004644')]
139.679146,40.286161,QSO,,SDSS J091843.08+401709.6      ,2964-301-4-0102-0119,1237658205033979904,938-52708-0484,[Decimal('710207100016982')]
139.7024167,2.2227194,Continual without z,BZB,5BZB J0918+0213,6749-301-2-0157-0241,1237674460415059968,4735-55651-0492,[Decimal('466201200003087')]
139.7865833,33.4116389,Unknown,BZU,5BZB J0919+3324,3704-301-5-0060-0351,1237661383843899904,2961-54550-0489,[]
139.839912,50.815353,QSO,,WISE J091921.55+504855.4      ,2243-301-4-0159-0069,1237655108366299904,766-52247-0506,[Decimal('750214200005128')]
139.8569167,11.1165278,ABS,BZG,5BZB J0919+1106,3830-301-4-0153-0287,1237661924479000064,1740-53050-0395,[Decimal('519208200019069')]
139.97979,0.94511,Em,,Mrk 1232,1462-301-2-0097-0182,1237651752919040000,473-51929-0090,"[Decimal('416216100001007'), Decimal('466201300012621')]"
139.98017,55.36014,Sy1.2,,Mrk 106,1345-301-1-0204-0025,1237651249878000128,451-51908-0133,[]
140.0652917,39.1705278,Unknown,BZU,5BZB J0920+3910,2887-301-2-0210-0396,1237657873254840064,938-52708-0088,[Decimal('710207400020587')]
140.073792,9.676722,Em,,SDSS J092017.73+094035.3      ,3630-301-5-0159-0029,1237661066022810112,5306-55926-0326,[Decimal('519204200000530')]
140.099271,11.072567,QSO,,FIRST J092023.8+110421        ,3830-301-4-0155-0207,1237661924479140096,1740-53050-0437,[]
140.23283,52.56886,HII,,Mrk 1416,1895-301-1-0218-0005,1237653612110929920,554-52000-0190,[Decimal('785201200019008')]
140.2435417,44.6983278,QSO,BZQ,5BZQ J0920+4441,2777-301-2-0221-0097,1237657400809159936,4687-56369-0966,[Decimal('750202400007241')]
140.27222638,48.03594344,HII,,,2863-301-3-0120-0131,1237657770706599936,900-52637-0232,[Decimal('750210400011062')]
140.290404,12.990078,ABS,,2MASX J09210973+1259241       ,6004-301-4-0164-0172,1237671261738629888,2577-54086-0552,[Decimal('519212100019953')]
140.37558,64.238,HII,,Mrk 108,4204-301-6-0236-0042,1237663531875950080,1787-54465-0443,[Decimal('816214300029001')]
140.380646,13.846547,QSO1.2,,WISE J092131.38+135048.4      ,6004-301-6-0166-0012,1237671262812499968,2440-53818-0292,[Decimal('519216400006746')]
140.388771158772,60.4735803550873,ABS,,,1350-301-5-0234-0213,1237651273502289920,7446-56722-0414,[Decimal('816206300016538')]
140.40085,62.264483,QSO,,WISE J092136.24+621552.2      ,4208-301-2-0228-0196,1237663546907820032,7446-56722-0644,[Decimal('816210300013701')]
140.4009583,62.2644972,QSO,BZQ,5BZQ J0921+6215,4208-301-2-0228-0196,1237663546907820032,7446-56722-0644,[Decimal('816210300013701')]
140.439,23.5966889,Continual without z,BZB,5BZB J0921+2335,5038-301-2-0096-0035,1237667111722020096,5774-56002-0618,[Decimal('619204200005085')]
140.44304,33.31122,Em,,Mrk 395,3704-301-4-0063-0013,1237661383307229952,1592-52990-0558,[]
140.4449583,24.9281389,Continual without z,BZB,5BZB J0921+2455,5038-301-5-0099-0258,1237667113332829952,2291-53714-0500,[Decimal('619208300002254')]
140.464288,33.401942,Em,,UGC 04972                     ,4516-301-3-0101-0068,1237664870286289920,1592-52990-0552,[]
140.497487412552,45.1534404051777,HII,,,2740-301-3-0240-0095,1237657242433479936,833-52314-0246,[Decimal('750202100028126')]
140.549804,19.462069,ABS,,WHL J092211.9+192742          ,5137-301-6-0186-0623,1237667539077159936,5768-56017-0989,[Decimal('569209300002913')]
140.56825,23.7793083,Continual without z,BZB,5BZB J0922+2346,5038-301-2-0097-0133,1237667111722089984,2291-53714-0052,[Decimal('619204200022598')]
140.60512,47.24444,HII,,Mrk 109,2826-301-1-0105-0104,1237657610718080000,900-52637-0085,[Decimal('750206100029328')]
140.635533,10.387856,QSO,,SDSS J092232.50+102315.8      ,3830-301-2-0157-0096,1237661923405519872,5306-55926-0184,[Decimal('519208400003858')]
140.665,42.164794,QSO,,B3 0919+423                   ,2830-301-2-0212-0362,1237657628441829888,,[Decimal('710210200007517')]
140.766279,16.84845,Sy1.0,,MG1 J092300+1651              ,5183-301-4-0069-0233,1237667735564250112,5307-55998-0213,[Decimal('569201200006127')]
140.781579,54.615469,ABS,,GALEXMSC J092307.59+543654.7  ,2074-301-5-0146-0074,1237654383052839936,554-52000-0504,[Decimal('785205200014883')]
140.851328800195,22.3131393451314,ABS,,,5071-301-3-0179-0124,1237667253998249984,5774-56002-0328,[Decimal('569213200012582')]
140.879125,0.522503,ABS,,2MASX J09233093+0031213       ,1239-301-5-0137-0219,1237650796754560000,474-52000-0404,[Decimal('416215200011483')]
140.92685697,22.34012843,HII,,,5071-301-3-0180-0105,1237667253998320128,2290-53727-0558,[Decimal('569213200016911')]
140.9646667,28.2569694,QSO,BZQ,5BZQ J0923+2815,4518-301-2-0090-0146,1237664878338629888,5797-56273-0812,[Decimal('619216400029618')]
140.964667,28.256931,QSO,,B2 0920+28                    ,4518-301-2-0090-0146,1237664878338629888,5797-56273-0812,[Decimal('619216400029618')]
141.0042917,5.5626083,Continual without z,BZB,5BZB J0924+0533,2986-301-4-0150-0059,1237658299526409984,991-52707-0542,"[Decimal('466209100006766'), Decimal('467212200005723')]"
141.0242083,53.0093889,Unknown,BZU,5BZB J0924+5300,1895-301-1-0222-0630,1237653612111200000,554-52000-0028,[]
141.06125,3.1502194,QSO1.9,BZQ,5BZQ J0924+0309,2126-301-2-0146-0040,1237654604780529920,568-52254-0184,"[Decimal('466205400004281'), Decimal('467208300003438')]"
141.06983,17.80719,HII,,Mrk 397,5137-301-2-0186-0044,1237667536929679872,2360-53728-0251,[Decimal('569205400013380')]
141.104292,35.786886,QSO,,FBQS J092425.0+354712         ,3560-301-4-0225-0013,1237660764842550016,1274-52995-0496,[Decimal('666215400008888')]
141.16396,17.66322,HII,,Mrk 398,5194-301-6-0188-0065,1237667783890429952,2368-53758-0323,[Decimal('569205400031631')]
141.227246,49.301172,QSO,,SDSS J092454.55+491804.2      ,2831-301-5-0032-0152,1237657634335620096,5731-56363-0620,[]
141.273883,49.812775,QSO,,SDSS J092505.56+494847.3      ,2831-301-6-0035-0166,1237657634872679936,7306-56684-0789,[]
141.280467,14.7418,QSO,,[HB89] 0922+149               ,5935-301-4-0167-0006,1237670965386080000,2440-53818-0077,[]
141.2825417,0.3205278,QSO,BZQ,5BZQ J0925+0019,756-301-4-0170-0081,1237648721750650112,474-52000-0488,[Decimal('416215200006654')]
141.282612,0.320486,QSO,,[HB89] 0922+005               ,756-301-4-0170-0081,1237648721750650112,474-52000-0488,[Decimal('416215200006654')]
141.30354,52.28639,Sy1.5,,Mrk 110,2137-301-5-0275-0085,1237654653644239872,767-52252-0418,[Decimal('785201100011044')]
141.4287083,59.9713083,Continual without z,BZB,5BZB J0925+5958,1350-301-3-0235-0064,1237651272428610048,485-51909-0176,[Decimal('816202200000861')]
141.431875,31.4529694,Continual without z,BZB,5BZB J0925+3127,4335-301-4-0209-0174,1237664093441159936,5808-56325-0975,[]
141.4581667,16.9700583,QSO,BZQ,5BZQ J0925+1658,5183-301-4-0074-0105,1237667735564580096,2368-53758-0231,[]
141.50175,40.4971389,QSO,BZQ,5BZQ J0926+4029,2887-301-3-0221-0239,1237657873792430080,938-52708-0630,[]
141.50332817,24.17455414,HII/LINER,,,5045-301-2-0203-0162,1237667141793799936,2291-53714-0026,[]
141.5135,12.73425,NLS1.2,,Mrk 705,6004-301-3-0171-0144,1237671261202210048,2578-54093-0195,[Decimal('519211200025590')]
141.53429,34.89522,HII,,Mrk 399,3606-301-1-0115-0041,1237660960793230080,1274-52995-0044,[Decimal('666210200008536')]
141.535460287184,28.4006886616009,HII,,,4508-301-2-0194-0162,1237664835395780096,1939-53389-0212,[]
141.547475,17.065486,Em,,MG1 J092608+1703              ,5183-301-4-0074-0329,1237667735564580096,2368-53758-0222,[]
141.647563,29.574231,ABS,,FIRST J092635.4+293427        ,4518-301-4-0097-0185,1237664879412829952,1939-53389-0466,[]
141.6619583,54.1907194,Continual without z,BZB,5BZB J0926+5411,1895-301-3-0229-0099,1237653613185400064,5726-56626-0708,"[Decimal('785205100004608'), Decimal('786208200004532')]"
141.66590558,17.68798339,ABS,,,5194-301-6-0191-0197,1237667783890629888,2368-53758-0380,"[Decimal('569205400008537'), Decimal('570208300002818')]"
141.67575,8.0500778,Unknown,BZU,5BZB J0926+0803,3478-301-5-0170-0256,1237660413188499968,1302-52763-0019,"[Decimal('519203300019726'), Decimal('467216100001359')]"
141.7625,39.0391389,QSO1.0,BZQ,5BZQ J0927+3902,3462-301-5-0219-0018,1237660344472240128,1214-52731-0497,[Decimal('710206400004103')]
141.805605865775,44.7585772824739,STAR F,,,2830-301-6-0226-0039,1237657630590230016,,[Decimal('750201300000607')]
141.81433,58.61492,HII,,Mrk 1417,1331-301-6-0247-0069,1237651192435630080,485-51909-0041,[Decimal('816202400024710')]
141.9192917,55.7633278,ABS,BZG,5BZG J0927+5545,2074-301-6-0155-0166,1237654383590309888,555-52266-0363,[Decimal('786212300000131')]
141.98158,48.082,ABS,,Mrk 112,2831-301-2-0030-0130,1237657632724869888,900-52637-0110,[Decimal('750209300015500')]
142.016721,29.991389,LINER/HII,,GALEXASC J092804.07+295928.6  ,4508-301-5-0201-0148,1237664837006850048,1939-53389-0509,[Decimal('666202300023995')]
142.08658553,4.36229307,ABS,,,2986-301-1-0156-0115,1237658297916189952,568-52254-0580,[Decimal('467208100008443')]
142.1005417,44.768,QSO,BZQ,5BZQ J0928+4446,2830-301-6-0227-0101,1237657630590299904,870-52325-0374,[Decimal('750201300007532')]
142.106321,40.960411,Em,,SDSS J092825.53+405737.7      ,2964-301-3-0115-0640,1237658204497959936,4640-55927-0738,[Decimal('710210400010511')]
142.1559583,40.8125778,Continual without z,BZB,5BZB J0928+4048,2887-301-3-0225-0002,1237657873792689920,4640-55927-0737,[Decimal('710210400005213')]
142.236737,7.605353,QSO1.2,,WISE J092856.81+073619.1      ,3478-301-4-0173-0201,1237660412651830016,1195-52724-0630,[Decimal('467216100004283')]
142.2600417,19.7569694,Continual without z,BZB,5BZB J0929+1945,5138-301-5-0017-0321,1237667542824189952,2289-53708-0045,[Decimal('570212400001199')]
142.3142917,50.2266694,Continual without z,BZB,5BZB J0929+5013,2831-301-6-0040-0027,1237657634873009920,7448-56739-0432,"[Decimal('750213300008353'), Decimal('751216300002032')]"
142.31642,62.6815,HII,,Mrk 113,4204-301-2-0233-0082,1237663529728270080,1787-54465-0103,[]
142.34725,9.471047,Em,,SDSS J092923.29+092815.3      ,3630-301-4-0173-0730,1237661065486860032,1303-53050-0393,[Decimal('519203100020935')]
142.399733,49.328303,ABS,,SDSS J092935.77+491938.8      ,2831-301-4-0037-0506,1237657633799069952,901-52641-0302,[]
142.509425,46.426683,ABS,,SDSS J093002.21+462535.5      ,2777-301-3-0236-0193,1237657401347010048,7449-56740-0405,[Decimal('750205400016789')]
142.54858,55.85283,HII,,Mrk 114,2074-301-6-0157-0015,1237654383590439936,555-52266-0458,"[Decimal('785209100021474'), Decimal('786212200012993')]"
142.6461667,46.7357194,QSO,BZQ,5BZQ J0930+4644,2740-301-4-0254-0078,1237657242971269888,7449-56740-0434,"[Decimal('750205100019221'), Decimal('751208200023616')]"
142.6565,49.8404389,ABS,BZG,5BZB J0930+4950,2831-301-5-0040-0019,1237657634336140032,901-52641-0276,"[Decimal('750213300004842'), Decimal('751216300005282')]"
142.666929,19.614978,QSO,,SDSS J093040.06+193653.7      ,5137-301-5-0199-0398,1237667538541149952,5766-56248-0532,[Decimal('570212400002604')]
142.702608,64.377094,ABS,,SDSS J093048.54+642237.7      ,4204-301-5-0241-0528,1237663531339409920,7447-56746-0620,[Decimal('816214400004876')]
142.7177083,0.5830278,QSO,BZQ,5BZQ J0930+0034,1239-301-5-0149-0205,1237650796755350016,475-51965-0081,[Decimal('416214200031117')]
142.7367917,39.5598889,Unknown,BZU,5BZB J0930+3933,3462-301-5-0225-0279,1237660344472630016,1214-52731-0591,[Decimal('710206400018075')]
142.744942,3.807758,Em,,SDSS-C4 1094                  ,2125-301-4-0160-0168,1237654601560219904,568-52254-0624,[Decimal('467207200005504')]
142.772279,14.237914,QSO,,SDSS J093105.33+141416.4      ,6004-301-6-0181-0139,1237671262813479936,3196-54834-0223,[Decimal('519215400002748')]
142.899717,17.329511,QSO,,SDSS J093135.92+171946.3      ,5183-301-4-0083-0186,1237667735565169920,2368-53758-0559,[Decimal('570208400005877')]
142.927283,-0.052158,ABS,,SDSS J093142.54-000306.0      ,756-301-3-0181-0520,1237648721214500096,3825-55533-0317,[Decimal('416214300002553')]
143.04,36.5007194,Em,BZG,5BZG J0932+3630,3606-301-3-0127-0183,1237660961867749888,4576-55592-0887,[Decimal('666214100020049')]
143.1639583,10.7097472,ABS,BZG,5BZB J0932+1042,4344-301-2-0029-0225,1237664131010330112,1741-53052-0220,[]
143.171433,53.109369,QSO1.8,,SDSS J093241.14+530633.7      ,2137-301-5-0285-0112,1237654653644890112,768-52281-0351,[Decimal('786208400020025')]
143.1714583,53.1093889,QSO1.8,BZQ,5BZQ J0932+5306,2137-301-5-0285-0112,1237654653644890112,768-52281-0351,[Decimal('786208400020025')]
143.26410707,4.8765724,ABS,,,6749-301-3-0186-0384,1237674460953829888,4797-55662-0563,[Decimal('467211300019830')]
143.272112,29.170869,ABS,,2MASX J09330527+2910157       ,4518-301-2-0105-0130,1237664878339620096,1939-53389-0075,[Decimal('619215100012854')]
143.2887917,46.2598583,QSO1.0,BZQ,5BZQ J0933+4615,2777-301-2-0239-0072,1237657400810340096,834-52316-0211,"[Decimal('750205400002562'), Decimal('751208300003760')]"
143.29404,0.05653,Unknown,BZU, 5BZUJ0933+0003 ,1239-301-4-0153-0095,1237650796218739968,476-52314-0400,[]
143.345971,-0.181003,QSO,,WISE J093323.03-001050.9      ,756-301-3-0184-0054,1237648721214700032,476-52314-0271,[Decimal('416214300022125')]
143.352571,22.377253,Sy1.2,,FBQS J093324.6+222238         ,5071-301-1-0194-0022,1237667252925489920,2292-53713-0329,[Decimal('570215200015462')]
143.363704,18.429189,ABS,,NVSS J093327+182545           ,5137-301-2-0201-0791,1237667536930660096,5312-56001-0863,[Decimal('570207200003429')]
143.374562,47.800747,QSO,,SDSS J093329.89+474802.9      ,2821-301-5-0026-0332,1237657591385550080,7307-56720-0733,"[Decimal('750209400018817'), Decimal('751212300021405')]"
143.424204,39.364617,QSO,,B2 0930+39                    ,3462-301-4-0227-0247,1237660343935889920,,[Decimal('710205300008333')]
143.50829,55.24097,HII,,Mrk 116,2074-301-4-0157-0073,1237654382516689920,555-52266-0558,[Decimal('786212400011614')]
143.51,55.23983,HII,,Mrk 116,2074-301-4-0157-0074,1237654382516689920,556-51991-0312,[Decimal('786212400021407')]
143.51288,11.00583,HII,,Mrk 706,3631-301-3-0181-0016,1237661069245479936,1741-53052-0186,[Decimal('519206200018476')]
143.52775,39.4422778,Unknown,BZU,5BZB J0934+3926,3462-301-4-0228-0160,1237660343935950080,4574-55621-0718,[Decimal('710205300007587')]
143.54429,0.24158,HII,,Mrk 1233,756-301-4-0185-0089,1237648721751630080,476-52314-0430,[Decimal('416214100031046')]
143.5656667,49.1393583,QSO,BZQ,5BZQ J0934+4908,2735-301-3-0014-0149,1237657220943830016,5740-55998-0523,[Decimal('750209100010065')]
143.579962667785,39.1725692098396,Unknown,,,3530-301-3-0181-0029,1237660635453779968,1214-52731-0603,[Decimal('710205300010038')]
143.60895,10.101975,Em,,SDSS J093426.08+100608.0      ,3631-301-1-0180-0876,1237661068171670016,5314-55952-0583,[Decimal('519206300024385')]
143.710937,4.932264,ABS,,SDSS J093450.63+045556.1      ,6749-301-3-0189-0819,1237674460954030080,4797-55662-0649,[Decimal('467211400031742')]
143.789908,43.836922,Sy2.0,,SDSS J093509.57+435013.1      ,2864-301-2-0239-0363,1237657774472489984,4638-55956-0747,[Decimal('710213200002758')]
143.798567,12.087236,ABS,,SDSS J093511.70+120514.2      ,5972-301-1-0188-0297,1237671122690629888,1741-53052-0532,[Decimal('519210300012694')]
143.811725,12.346797,ABS,,2MASX J09351461+1220490       ,3631-301-6-0184-0229,1237661070856290048,1741-53052-0523,[]
143.82987,30.40872,HII/LINER,,Mrk 402,4518-301-4-0111-0041,1237664879413750016,1942-53415-0392,[Decimal('666201300025303')]
